"participant","date","direction test","start landmark","facing landmark","target landmark","bearing","actual direction","abs error","same or different route"
"Utah_104","2017-06-26 10:13:02 -0700","0","Tobler Museum","Sauer Center","Snow Church","104","38.78279808560637","65.21720191439363","same"
"Utah_104","2017-06-26 10:13:02 -0700","0","Tobler Museum","Sauer Center","Golledge Hall","84","67.30353066020724","16.696469339792756","same"
"Utah_104","2017-06-26 10:13:02 -0700","0","Tobler Museum","Sauer Center","Harvey House","51","147.24819099679664","96.24819099679667","different"
"Utah_104","2017-06-26 10:13:02 -0700","0","Tobler Museum","Sauer Center","Lynch Station","51","156.23556254554433","105.23556254554433","different"
"Utah_105","2017-06-26 11:16:59 -0700","0","Batty House","Lynch Station","Harris Hall","34","37.52863730402908","3.5286373040290755","same"
"Utah_105","2017-06-26 11:16:59 -0700","0","Batty House","Lynch Station","Golledge Hall","18","51.76768153806619","33.7676815380662","different"
"Utah_105","2017-06-26 11:16:59 -0700","0","Batty House","Lynch Station","Snow Church","45","48.199475530819626","3.1994755308196545","different"
"Utah_105","2017-06-26 11:16:59 -0700","0","Batty House","Lynch Station","Tobler Museum","45","37.308021981292235","7.691978018707765","different"
"Utah_105","2017-06-26 11:16:59 -0700","0","Batty House","Lynch Station","Lynch Station","45","47.3279838915145","2.3279838915145206","same"
"Utah_105","2017-06-26 11:16:59 -0700","0","Batty House","Lynch Station","Sauer Center","62","30.33169509747685","31.66830490252315","different"
"Utah_105","2017-06-26 11:16:59 -0700","0","Batty House","Lynch Station","Harvey House","23","93.19423765817854","70.19423765817851","same"
"Utah_105","2017-06-26 11:16:59 -0700","0","Lynch Station","Harris Hall","Harvey House","3","48.195938013595914","45.195938013595935","same"
"Utah_105","2017-06-26 11:16:59 -0700","0","Lynch Station","Harris Hall","Sauer Center","3","29.209033423777644","26.20903342377767","different"
"Utah_105","2017-06-26 11:16:59 -0700","0","Lynch Station","Harris Hall","Tobler Museum","32","17.95076442063424","14.04923557936576","different"
"Utah_105","2017-06-26 11:16:59 -0700","0","Lynch Station","Harris Hall","Harris Hall","8","7.021704670907995","0.9782953290920053","same"
"Utah_105","2017-06-26 11:16:59 -0700","0","Lynch Station","Harris Hall","Snow Church","25","8.968174613078455","16.031825386921547","different"
"Utah_105","2017-06-26 11:16:59 -0700","0","Lynch Station","Harris Hall","Batty House","25","130.6542463331721","105.6542463331721","same"
"Utah_105","2017-06-26 11:16:59 -0700","0","Lynch Station","Harris Hall","Golledge Hall","18","3.3238637380609717","14.676136261939028","different"
"Utah_105","2017-06-26 11:16:59 -0700","0","Harris Hall","Harvey House","Sauer Center","167","110.65743363432563","56.34256636567437","different"
"Utah_105","2017-06-26 11:16:59 -0700","0","Harris Hall","Harvey House","Tobler Museum","21","99.95984558186653","78.95984558186655","different"
"Utah_105","2017-06-26 11:16:59 -0700","0","Harris Hall","Harvey House","Snow Church","37","84.72811220292519","47.72811220292522","different"
"Utah_105","2017-06-26 11:16:59 -0700","0","Harris Hall","Harvey House","Lynch Station","37","114.56279427841685","77.56279427841685","same"
"Utah_105","2017-06-26 11:16:59 -0700","0","Harris Hall","Harvey House","Batty House","98","83.35216568459657","14.64783431540343","same"
"Utah_105","2017-06-26 11:16:59 -0700","0","Harris Hall","Harvey House","Golledge Hall","98","77.71082192465417","20.28917807534583","different"
"Utah_105","2017-06-26 11:16:59 -0700","0","Harris Hall","Harvey House","Harvey House","54","2.1467969036293297","51.85320309637067","same"
"Utah_105","2017-06-26 11:16:59 -0700","0","Harvey House","Harris Hall","Snow Church","125","66.19140237525873","58.80859762474127","different"
"Utah_105","2017-06-26 11:16:59 -0700","0","Harvey House","Harris Hall","Golledge Hall","100","64.95302540271733","35.04697459728267","different"
"Utah_105","2017-06-26 11:16:59 -0700","0","Harvey House","Harris Hall","Sauer Center","100","46.2920539630187","53.7079460369813","different"
"Utah_105","2017-06-26 11:16:59 -0700","0","Harvey House","Harris Hall","Tobler Museum","25","42.146158627272044","17.14615862727203","different"
"Utah_105","2017-06-26 11:16:59 -0700","0","Harvey House","Harris Hall","Harris Hall","88","4.196894849005717","83.80310515099428","same"
"Utah_105","2017-06-26 11:16:59 -0700","0","Harvey House","Harris Hall","Lynch Station","88","32.282464292919585","55.717535707080415","same"
"Utah_105","2017-06-26 11:16:59 -0700","0","Harvey House","Harris Hall","Batty House","25","46.546899122186026","21.546899122186005","same"
"Utah_105","2017-06-26 11:16:59 -0700","0","Golledge Hall","Snow Church","Batty House","65","173.56946174631722","108.56946174631722","different"
"Utah_105","2017-06-26 11:16:59 -0700","0","Golledge Hall","Snow Church","Snow Church","2","1.2041344013641102","0.7958655986358898","same"
"Utah_105","2017-06-26 11:16:59 -0700","0","Golledge Hall","Snow Church","Harris Hall","63","176.20228061379694","113.20228061379694","different"
"Utah_105","2017-06-26 11:16:59 -0700","0","Golledge Hall","Snow Church","Sauer Center","78","76.21088344473236","1.7891165552676398","same"
"Utah_105","2017-06-26 11:16:59 -0700","0","Golledge Hall","Snow Church","Harvey House","165","139.9309367825621","25.0690632174379","different"
